# Jakob2019 polynomial coefficient LUT
# Resolution: 32x32x32
# Format: c0,c1,c2 (3 polynomial coefficients per RGB grid point)
# Index mapping: index = r*1024 + g*32 + b
# where r,g,b are in [0, 31]
# Polynomial evaluation: U = c0*wl^2 + c1*wl + c2; R = 0.5 + U/(2*sqrt(1+U^2))
# Wavelengths: 360-780nm at 5nm intervals (85 samples)
-0.0000078582,-0.0048313810,4.1554731194
-0.0000011289,-0.0123687071,6.2645417301
0.0000074968,-0.0220234548,8.9594126092
0.0000168889,-0.0325054988,11.8772365342
0.0000281932,-0.0450988176,15.3752564492
0.0000421562,-0.0606392660,19.6861003654
0.0000590189,-0.0794260747,24.8997424984
0.0000802132,-0.1030768619,31.4715331644
0.0001072158,-0.1333042441,39.8927198093
0.0001443948,-0.1751522673,51.6081434612
-0.0004811543,0.5219981059,-142.0623622837
-0.0002820124,0.3018558281,-81.3411322329
-0.0002062575,0.2180680702,-58.2257519704
-0.0001647924,0.1721479760,-45.5430727774
-0.0001378734,0.1422880183,-37.2816572354
-0.0001188918,0.1211823567,-31.4278979412
-0.0001046902,0.1053397453,-27.0192997629
-0.0000935644,0.0928926746,-23.5446397570
-0.0000841448,0.0823754628,-20.6064717007
-0.0000769742,0.0742482813,-18.3134499630
-0.0000702782,0.0667310030,-16.1998627246
-0.0000648845,0.0605712254,-14.4482842074
-0.0000598011,0.0548034874,-12.8104576655
-0.0000552597,0.0496009871,-11.3248840254
-0.0000509297,0.0446529632,-9.9118396833
-0.0000466871,0.0398049848,-8.5280101243
-0.0000424960,0.0350194212,-7.1631246174
-0.0000382938,0.0302238400,-5.7952798588
-0.0000340211,0.0253358029,-4.3993473153
-0.0000295190,0.0202185620,-2.9461546011
-0.0000244107,0.0144312273,-1.3093967472
-0.0000191560,0.0084963938,0.3653804873
-0.0000129141,0.0014551512,2.3467519746
-0.0000064212,-0.0058455701,4.3954259572
0.0000018561,-0.0151056739,6.9803980699
0.0000107620,-0.0250837373,9.7680147654
0.0000215093,-0.0371022470,13.1181235333
0.0000349163,-0.0520524754,17.2743975324
0.0000509663,-0.0699751453,22.2602104989
0.0000711254,-0.0925251317,28.5413433373
0.0000973517,-0.1219325759,36.7494951107
0.0001333959,-0.1625553428,48.1387480648
-0.0004593995,0.4983248542,-135.5198686880
-0.0002839389,0.3043622635,-82.0215914916
-0.0002124482,0.2252864572,-60.2050506059
-0.0001718698,0.1803637635,-47.8013547903
-0.0001451223,0.1506988587,-39.5955998124
-0.0001260026,0.1294595037,-33.7105750621
-0.0001115369,0.1133445799,-29.2321101183
-0.0001001349,0.1006079075,-25.6826066574
-0.0000909128,0.0902620585,-22.7867126978
-0.0000833971,0.0817799052,-20.4022964379
-0.0000764133,0.0739488537,-18.2054662920
-0.0000707784,0.0675367365,-16.3880127751
-0.0000654438,0.0615049169,-14.6826999428
-0.0000606656,0.0560595706,-13.1344640988
-0.0000562238,0.0509896036,-11.6889369779
-0.0000518946,0.0460466543,-10.2800748368
-0.0000476447,0.0411983826,-8.8985472907
-0.0000433624,0.0363240058,-7.5121842729
-0.0000389463,0.0312930896,-6.0812992980
-0.0000344318,0.0261709934,-4.6287345152
-0.0000295812,0.0206382540,-3.0554633025
-0.0000245101,0.0149018503,-1.4344823104
-0.0000183810,0.0079806000,0.5153431398
-0.0000120388,0.0008433096,2.5204826750
-0.0000042112,-0.0079584848,4.9884261568
0.0000044843,-0.0176949930,7.7086622143
0.0000149043,-0.0293656312,10.9665941098
0.0000274891,-0.0434451594,14.8924961698
0.0000427714,-0.0605374234,19.6558284899
0.0000623066,-0.0824230763,25.7621471316
0.0000880257,-0.1112990779,33.8337892119
0.0001239109,-0.1517842650,45.1995820467
-0.0004459000,0.4836191147,-131.4307684936
-0.0002883389,0.3094458876,-83.3926554791
-0.0002194268,0.2332202046,-62.3622844163
-0.0001796901,0.1892312087,-50.2170292182
-0.0001530116,0.1596527794,-42.0379559149
-0.0001337587,0.1382639215,-36.1113990214
-0.0001190858,0.1219307682,-31.5762192520
-0.0001074355,0.1089254313,-27.9543606669
-0.0000978764,0.0982262715,-24.9666477388
-0.0000898667,0.0892312818,-22.4461691989
-0.0000826493,0.0811540871,-20.1851304836
-0.0000767773,0.0744909888,-18.3017249403
-0.0000712491,0.0682503827,-16.5404433911
-0.0000663377,0.0626603096,-14.9542794596
-0.0000616224,0.0573140747,-13.4389720325
-0.0000572435,0.0523159935,-12.0156196371
-0.0000529592,0.0474299780,-10.6245419716
-0.0000486656,0.0425390560,-9.2324197670
-0.0000443160,0.0375755740,-7.8192684087
-0.0000398300,0.0324812858,-6.3736340264
-0.0000349369,0.0269207198,-4.7965453603
-0.0000299208,0.0212430913,-3.1918047510
-0.0000240639,0.0146065852,-1.3167723512
-0.0000179945,0.0077607708,0.6107077835
-0.0000103257,-0.0008696341,3.0329374188
-0.0000020544,-0.0101572395,5.6343837833
0.0000081140,-0.0215598549,8.8225343634
0.0000204852,-0.0354234124,12.6947798815
0.0000351829,-0.0518932574,17.2937901786
0.0000539620,-0.0729683226,23.1844695365
0.0000793966,-0.1015474160,31.1813800502
0.0001143696,-0.1410538770,42.2883135198
-0.0004327885,0.4693349484,-127.4570051583
-0.0002899272,0.3114166670,-83.9053973139
-0.0002247930,0.2393598744,-64.0226542530
